Date,StockName,Open,Close,Volume
31/08/2019,AAPL,96.05,95,3305
02/12/2019,GOOG,108.85,108.49,1866
22/06/2019,MSFT,126.13,126.1,1707
21/06/2022,MSFT,87.89,89.09,9215
01/04/2022,AAPL,86.34,87.43,4684
05/10/2019,AAPL,64.38,63.41,3691
07/05/2022,FB,109.67,105.62,5326
27/05/2022,MSFT,86.75,86.64,2596
13/05/2021,AMZN,117.18,118.53,2681
18/11/2022,AMZN,102.72,102.36,1340
12/03/2020,AMZN,88.96,92.1199999999999,3395
07/11/2020,AAPL,129.15,131.85,8915
07/02/2021,MSFT,120.19,119.09,3456
25/10/2021,AMZN,109.31,110.54,7312
22/03/2019,MSFT,122.79,123.27,6325
29/12/2019,MSFT,130.29,131.1,2743
07/06/2019,FB,105.59,100.75,6174
12/12/2020,FB,81.33,82.08,2562
12/03/2021,GOOG,93.75,92.29,3848
29/11/2020,FB,81.22,80.87,9343
19/06/2018,FB,122.88,125.979999999999,6125
28/05/2021,AMZN,63.78,62.8,7277
05/12/2019,GOOG,75.49,73.3099999999999,4691
08/12/2020,GOOG,108.35,106.39,2515
16/04/2022,AMZN,67.91,67.3699999999999,8210
01/12/2020,MSFT,85.04,78.8,8321
26/03/2022,AAPL,73.85,71.02,6459
24/10/2019,MSFT,77.45,75.47,9669
08/04/2021,GOOG,110.29,106.52,7279
26/09/2018,AMZN,129.1,133.489999999999,4847
19/12/2020,AAPL,47.54,42.81,2681
17/12/2021,AAPL,122.41,118.5,7703
30/06/2019,MSFT,102.29,99.65,5969
27/10/2018,AAPL,117.26,116.79,7376
02/04/2019,FB,95.06,97.17,8958
25/04/2019,GOOG,149.84,150.93,7133
20/04/2022,AMZN,96.02,96.08,6626
22/04/2018,AAPL,71.35,72.03,6261
07/10/2022,AAPL,68.48,68.07,8280
02/08/2019,AMZN,103.01,104.97,5449
08/02/2021,AAPL,127.04,125.93,1042
08/07/2019,AAPL,114.81,113.67,1761
11/11/2022,MSFT,125.32,126.559999999999,3428
03/09/2021,AAPL,125.45,125.55,5928
26/12/2020,GOOG,95.49,93.6799999999999,4837
24/11/2019,MSFT,122.5,119.81,4430
17/01/2018,AMZN,88.84,91,7977
19/07/2021,AMZN,107.75,104.77,2677
20/10/2019,GOOG,98.8,101.85,2269
09/02/2020,AMZN,111.84,113.49,6601
18/02/2019,GOOG,112.74,109.35,6337
16/03/2018,AAPL,149.84,150.16,5797
28/06/2022,MSFT,116.69,116.679999999999,4221
17/05/2020,GOOG,109.22,109.06,4219
29/12/2019,MSFT,130.79,127.199999999999,3201
08/05/2019,AMZN,86.22,87.23,4616
20/04/2022,FB,56.71,55.15,8742
30/04/2022,MSFT,127.03,129.48,1000
06/01/2022,MSFT,56.42,53.91,7081
15/03/2018,MSFT,95.54,97.32,2605
01/04/2021,AAPL,64.26,65.87,3855
15/07/2021,AAPL,91.23,91.59,9503
04/12/2020,GOOG,111.09,109.07,3802
31/08/2021,GOOG,88.91,89.25,4978
13/09/2018,FB,113.08,113.78,3623
04/06/2018,MSFT,85.97,86.26,8394
07/09/2018,FB,64.03,66.17,7010
29/09/2022,GOOG,124.74,121.699999999999,6325
16/02/2021,GOOG,96.7,97.37,5090
23/01/2022,AAPL,136.52,136.13,3202
02/06/2019,AAPL,113.1,116.25,5413
22/12/2018,AMZN,115.32,114.509999999999,3935
22/12/2019,FB,135.89,134.41,2698
09/11/2020,FB,92.62,96.3,1386
26/09/2019,MSFT,20.56,21.5099999999999,2316
07/03/2018,MSFT,87.18,86.19,8437
05/04/2020,FB,57.4,57.43,9607
24/11/2018,AMZN,118.79,117.19,2976
01/03/2018,AMZN,118.14,118.44,7399
13/10/2021,AAPL,78.89,79.09,5378
09/05/2019,GOOG,95.89,93.3,1073
21/12/2021,MSFT,124.99,125.41,1196
29/07/2019,AMZN,115.74,118.08,5233
06/04/2021,GOOG,90.28,91.58,8906
14/10/2022,AAPL,115.55,116.13,9591
23/08/2018,FB,97.15,100.47,7953
24/02/2019,AAPL,109.73,109.77,4896
17/07/2018,GOOG,72.92,71.39,5415
08/12/2018,AAPL,118.48,121.96,3849
05/04/2018,AAPL,110.25,110.39,6807
13/01/2018,AAPL,124.17,123.91,2905
24/06/2022,MSFT,78.42,80.57,2505
30/07/2019,AMZN,93.35,94.9499999999999,7534
04/02/2020,FB,107.52,111.759999999999,3677
21/06/2019,AAPL,119.31,122.38,6973
28/02/2020,AMZN,83.03,85.27,8933
05/06/2021,AMZN,82.31,82.57,6707
29/08/2022,AMZN,120.24,121.82,1993
08/05/2020,AMZN,100.97,95.42,6430
10/09/2019,FB,45.26,46.5899999999999,3424
03/10/2021,FB,73.59,73.69,8807
17/11/2020,FB,99.31,101.28,4030
29/08/2021,FB,93.99,90.49,4030
31/12/2018,GOOG,78.78,78.32,6677
06/08/2022,MSFT,91.16,90.22,9159
04/02/2022,MSFT,126.51,127.42,2617
14/05/2022,FB,90.24,90.36,8628
12/01/2020,FB,113.38,111.52,4599
17/10/2021,MSFT,100.86,99.71,9687
03/01/2018,FB,56.81,54.76,4166
21/06/2022,GOOG,88.04,87.68,5806
20/07/2018,MSFT,78.21,81.4499999999999,5794
02/03/2018,FB,75.24,77.14,8539
05/08/2018,FB,116.9,117.13,3231
25/03/2022,MSFT,78.01,75.65,2287
20/08/2021,GOOG,82.03,79.79,3590
06/05/2021,AAPL,93.98,97.28,3935
12/09/2020,FB,53.57,53.94,7522
27/09/2022,MSFT,104.74,103.199999999999,8135
15/12/2022,AAPL,111.88,110.77,4654
22/10/2020,AAPL,87.87,87.51,6492
18/12/2019,AAPL,90.25,91.72,4578
05/12/2018,AAPL,65.33,63.8399999999999,8076
03/04/2022,AAPL,92.06,89.96,8498
31/08/2021,AAPL,101.29,100.14,8342
25/08/2019,MSFT,50.42,54.19,2055
14/05/2019,AAPL,126.65,126.32,7946
15/02/2020,FB,72.34,73.65,5002
04/04/2022,AMZN,79.86,81.35,3265
07/02/2021,AAPL,126.25,128.37,2002
22/08/2018,AAPL,78.86,79.07,2895
09/01/2022,GOOG,112.48,110.5,4050
09/02/2018,MSFT,100.43,97.3,6829
01/11/2022,MSFT,85.14,85.99,9836
01/03/2021,FB,91.59,89.5,4765
02/05/2020,MSFT,125.34,124.26,9827
13/11/2022,AMZN,71.36,70.86,5989
16/10/2022,FB,89.01,84.22,6202
13/08/2021,GOOG,112.65,114.64,7589
07/09/2018,AMZN,134.05,133.34,8489
10/05/2022,GOOG,114.54,110.73,4307
13/04/2020,AAPL,83.14,86.23,3942
07/02/2018,FB,120.61,120.08,5707
23/10/2018,AAPL,55.34,60.2,2766
27/05/2022,FB,82.06,82.25,5887
01/08/2019,GOOG,113.92,114.9,6850
26/07/2021,AMZN,91.31,90.82,4267
22/01/2019,GOOG,92.38,95.4799999999999,6943
02/09/2021,MSFT,108.8,111.25,4852
30/08/2019,MSFT,119.23,112.75,8526
08/11/2018,FB,95.71,94.39,8853
11/07/2021,FB,103.48,105.92,4842
10/08/2018,AAPL,74.57,73.0099999999999,5757
28/06/2021,AAPL,156.11,154.73,5256
08/01/2018,MSFT,126.82,125.899999999999,5550
17/11/2021,FB,99.43,96.32,2831
06/10/2022,FB,124.48,122.49,1316
24/11/2020,GOOG,41.06,42.34,3613
29/12/2019,GOOG,84.26,85.61,6463
25/07/2022,MSFT,67.1,69.4299999999999,8388
05/12/2018,GOOG,114.89,114.66,6177
05/04/2022,AAPL,103.18,100.16,4001
26/10/2019,AMZN,102.13,100.839999999999,2293
13/04/2019,AAPL,113.28,112.44,6112
21/03/2022,MSFT,101.53,102.33,1410
20/12/2019,AMZN,85.99,86.99,8849
09/09/2018,AMZN,118.34,118.5,1434
26/06/2019,AMZN,118.34,118.03,4168
06/05/2021,MSFT,109.04,110.24,1965
20/05/2020,AMZN,111.76,114,1927
06/09/2019,AMZN,114.14,114.43,7359
11/02/2022,AAPL,83.73,82.69,5625
05/08/2021,GOOG,102.68,104.49,5774
23/04/2019,AMZN,114.91,117.21,1266
02/06/2018,MSFT,97.66,98.58,3733
23/07/2018,AMZN,114.04,109.37,1872
19/04/2022,GOOG,104.24,105.99,8473
26/04/2022,GOOG,73.85,76.6699999999999,9740
13/04/2021,AAPL,99.67,103.38,5087
05/11/2020,MSFT,82,79.8,7069
07/04/2020,AAPL,141.22,140.45,4955
25/01/2018,MSFT,131.8,129.69,7975
06/01/2020,FB,84.7,87.24,1390
19/04/2018,AAPL,118.59,119.58,4239
05/04/2021,MSFT,126.01,122.21,8590
23/08/2020,AMZN,121.7,121.67,4340
15/01/2021,FB,111.83,111.28,5772
10/04/2020,AAPL,113.14,113.3,1133
17/12/2022,AAPL,82.75,80.99,2956
04/05/2021,GOOG,68.53,67.42,1649
10/05/2020,AAPL,107.97,108.26,2376
14/05/2020,AMZN,95,93.3,3270
14/03/2020,MSFT,137.29,140.23,7476
25/11/2018,MSFT,107.59,108.52,9957
28/12/2019,GOOG,130.01,131.359999999999,7327
10/07/2021,AMZN,123.32,123.83,2703
31/01/2022,AAPL,114.7,116.33,4479
29/04/2022,MSFT,96.67,94.56,6324
25/03/2021,GOOG,113.25,113,9689
28/04/2021,MSFT,129.03,128.04,1720
02/07/2019,AAPL,88.05,86.0399999999999,6982
22/10/2020,MSFT,81.62,78.18,3020
25/10/2021,MSFT,43.39,42.14,3519
18/04/2022,FB,55.88,57.07,4060
02/08/2021,AMZN,81.93,81.63,3944
28/09/2021,FB,86.61,87.97,1521
08/06/2020,GOOG,88.72,90.87,6433
08/03/2019,MSFT,72.8,69.07,3047
05/05/2022,FB,75.47,76.65,6094
11/08/2020,GOOG,85.02,88.19,8157
28/07/2021,AAPL,103.27,101.589999999999,1009
19/01/2018,AMZN,122.44,122.08,1402
17/07/2022,GOOG,102.79,99.97,1828
24/03/2021,FB,83.16,85.5399999999999,9116
13/08/2019,MSFT,132.79,131.57,5142
21/12/2022,AAPL,120.84,123.12,1312
30/10/2018,GOOG,106,109.16,9985
06/08/2018,GOOG,148.32,149.04,1091
23/06/2022,GOOG,97.03,97.42,1180
20/10/2019,MSFT,110.25,110.88,5287
23/03/2020,AAPL,95.04,94.32,3125
28/07/2022,MSFT,126.78,127.2,4540
06/11/2021,FB,46.35,49.65,3675
24/03/2018,GOOG,107.27,105.7,6723
11/05/2022,FB,65.97,65.7899999999999,3626
22/06/2022,AAPL,97.81,97.37,1122
11/08/2021,FB,81.75,85.36,2509
24/02/2020,AMZN,134.09,131.31,8416
25/12/2018,AAPL,103.3,102.2,9148
25/07/2022,FB,119.24,117.53,1963
19/06/2019,FB,103.76,102.65,9822
06/02/2022,AAPL,88.74,84.88,7914
18/01/2021,AAPL,125.7,127.11,5482
01/05/2019,GOOG,113.16,111.94,1705
20/05/2018,FB,94.96,94.9199999999999,2581
09/07/2018,AAPL,98.3,100.96,6652
09/09/2018,MSFT,73.65,74.4,5418
08/06/2022,MSFT,111.51,112.13,7422
16/07/2020,AMZN,110,109.08,4627
28/06/2021,FB,120.64,118.51,1069
04/01/2019,AMZN,129.35,128.87,5134
01/12/2018,AMZN,122.6,120.759999999999,1897
10/05/2022,AMZN,100.81,97.04,6799
09/08/2021,AAPL,106.83,107.61,5850
22/11/2019,MSFT,91.87,91.91,3432
30/10/2021,AAPL,113.31,112.34,4086
01/05/2018,FB,66.56,67.21,9599
30/01/2018,GOOG,113.87,111.27,2512
15/10/2022,AMZN,119.43,118.18,3443
07/04/2020,GOOG,111.71,110.949999999999,1961
18/05/2018,FB,111.76,112.23,2295
16/09/2022,FB,77.86,79.08,6577
10/01/2021,AAPL,107.3,106.289999999999,7998
01/11/2018,AMZN,114.82,112.539999999999,4518
28/04/2019,FB,111,112.82,2218
19/05/2022,GOOG,80.64,81.03,3369
22/07/2021,FB,69.2,66.21,6248
31/10/2022,FB,71.03,72.03,5195
27/07/2021,FB,121.53,120.15,7110
22/09/2020,MSFT,129.22,127.55,4321
19/10/2019,AMZN,113.09,114.9,1334
05/04/2021,AMZN,103.09,106.06,3113
18/11/2018,GOOG,101.29,101.03,2288
30/08/2020,MSFT,124.38,121.49,1493
29/03/2020,GOOG,103.92,104.53,5107
30/10/2022,MSFT,115.69,115.24,9180
15/05/2022,MSFT,88.84,87.48,2686
20/12/2019,MSFT,75.36,79.83,2897
02/01/2020,AMZN,87.35,89.8099999999999,9833
09/04/2018,AAPL,55.58,55.3399999999999,6962
01/12/2022,MSFT,122.98,123.15,9315
18/07/2018,GOOG,132.86,131.83,8552
14/09/2019,AMZN,88.17,90.33,6261
07/04/2019,AMZN,127.61,131.44,9591
04/12/2022,AMZN,81.6,81.7599999999999,4549
02/06/2020,GOOG,117.69,115.5,1286
12/02/2021,GOOG,90.45,90.76,8998
21/10/2021,FB,103.94,103.72,5030
08/06/2021,AAPL,98.23,98.31,6047
26/12/2020,AMZN,100.39,99.06,2345
20/08/2019,GOOG,117.2,117.46,1948
30/12/2021,AMZN,118.85,117.91,5346
29/08/2020,GOOG,98.51,98.37,3750
24/04/2018,AAPL,70.06,73.47,7822
21/04/2021,FB,117.12,115.24,4424
08/03/2022,AMZN,90.84,91.07,4428
23/12/2018,FB,114.97,112.06,6991
29/04/2018,FB,130.49,130.32,2604
28/01/2020,AAPL,112.68,111.98,6377
02/09/2022,MSFT,117.95,119.37,7718
17/01/2021,AAPL,117.01,114.5,7942
18/09/2019,FB,94.88,95.0099999999999,3723
10/03/2021,AAPL,64.26,63.04,8412
11/02/2019,AAPL,106.1,104.839999999999,5766
28/08/2021,MSFT,117.06,117.9,5580
12/10/2020,AAPL,113.84,112.34,8213
23/06/2020,GOOG,116.83,118.05,2428
07/03/2018,FB,102.66,104.46,2633
06/01/2021,AMZN,99.25,95.19,1753
15/05/2020,AMZN,86.02,87.9299999999999,5011
20/03/2022,FB,138.67,136.619999999999,9619
17/08/2019,FB,90.87,92.05,8899
13/08/2022,AAPL,101.56,99.07,5761
27/11/2021,AAPL,74.29,75.01,6381
28/05/2020,FB,91.29,92.81,9968
26/09/2018,AAPL,109.84,109.45,1497
17/05/2022,FB,71.06,72.85,3071
06/12/2020,AAPL,105.35,107.28,3526
17/06/2022,FB,93.74,93.11,9462
06/03/2020,FB,115.84,114.51,5064
25/04/2019,AMZN,94.43,94.71,9391
08/05/2021,GOOG,132.95,132.76,5354
29/04/2018,MSFT,120.48,120.74,2707
27/05/2021,GOOG,70.07,70.36,5580
11/05/2020,GOOG,109.98,111.11,6673
21/11/2019,FB,102.5,107.37,9882
22/09/2018,GOOG,61.57,63.71,4080
28/06/2022,FB,146.67,149.42,8409
17/12/2020,MSFT,128.59,126.73,7460
30/06/2021,AAPL,129.92,131.73,1589
14/05/2018,GOOG,119.89,119.14,8893
10/12/2018,AMZN,81.42,83.93,3792
31/08/2020,MSFT,78.56,81.2,7674
03/04/2020,MSFT,119.97,118.62,5760
18/11/2018,FB,97.19,98.13,9339
27/08/2020,GOOG,80.02,80.17,1453
04/02/2019,AAPL,85.25,84.79,8706
11/01/2019,AMZN,111.61,111.46,9314
20/11/2022,MSFT,139.91,138.74,5131
03/05/2019,FB,95.38,94.27,2461
31/08/2019,FB,108.22,109.89,4446
27/03/2019,GOOG,99.85,98.8699999999999,1985
18/07/2018,GOOG,77.18,79.21,6750
27/01/2020,FB,108.5,107.56,8660
14/11/2021,FB,76.63,76.4299999999999,4394
21/09/2022,FB,109.34,104.4,7200
17/06/2020,AMZN,130.23,131.39,6432
11/08/2022,AAPL,79.38,77.6799999999999,1852
27/06/2019,AMZN,106.99,107.75,5818
08/05/2020,AMZN,100.95,102.09,6317
18/10/2021,MSFT,92.8,89.9299999999999,1552
15/09/2019,FB,105.47,108.38,1044
18/02/2020,AMZN,105.46,107.69,2571
11/03/2021,MSFT,105.74,104.63,1793
20/06/2020,GOOG,71.41,73.28,9997
04/07/2020,GOOG,126.68,125.94,3673
08/04/2018,GOOG,114.93,114.47,7210
29/06/2019,GOOG,119.6,116.88,1507
08/03/2020,FB,87.77,85.45,3861
10/05/2022,FB,78.36,79.98,6139
08/08/2018,AAPL,115.47,114.32,9851
19/02/2020,AAPL,134.96,132.38,1949
05/12/2021,AMZN,98.23,101.51,9632
13/12/2020,MSFT,87.96,86.5099999999999,6604
23/09/2021,MSFT,89.34,92.31,3187
21/11/2021,AMZN,114.3,113.78,1593
25/06/2019,MSFT,84.8,82.7899999999999,2543
16/05/2021,AMZN,66.71,66.19,5031
06/01/2021,AMZN,84.67,85.12,5844
02/08/2022,AMZN,102.94,104.48,4665
09/09/2021,AAPL,86.2,88.25,4614
13/04/2018,MSFT,123.41,124.03,4846
07/02/2020,AMZN,110.31,106.97,2058
03/12/2020,AMZN,87.13,88.39,9542
25/12/2021,GOOG,105.63,106.16,2727
15/10/2019,AMZN,88.46,91.44,8362
05/09/2018,AAPL,94.64,96.55,6692
26/06/2019,AMZN,116.95,117.68,2963
20/05/2018,GOOG,66.05,67.8999999999999,6693
25/04/2022,MSFT,107.55,109.31,7130
18/04/2020,MSFT,137.97,138.42,7385
26/06/2019,AAPL,72.55,69.81,4503
12/09/2021,GOOG,138.34,137.6,6843
29/09/2020,MSFT,93.73,91.99,9230
30/05/2021,FB,123.42,124.45,8134
11/11/2020,FB,108.54,109.49,6439
22/08/2020,AAPL,63.94,65.5,7632
09/11/2021,AAPL,79.53,80.43,3901
24/08/2022,FB,101.53,96.56,8623
16/11/2018,AMZN,77.4,80.75,7313
03/10/2022,FB,96.27,93.0399999999999,3307
04/10/2022,MSFT,122.6,120.16,6421
27/11/2022,MSFT,94.81,97.34,3316
26/06/2019,GOOG,111.2,111.57,8425
06/03/2020,FB,92.74,94.17,8963
23/09/2022,GOOG,94.03,94.58,6271
21/02/2019,FB,85.91,87.3,6334
19/05/2020,AAPL,89.2,91.36,3551
19/04/2021,FB,32.59,33.4,5183
13/12/2019,MSFT,87.61,89.98,1032
26/06/2021,MSFT,124.23,123.43,1468
16/12/2019,GOOG,69.33,70.38,8198
10/04/2021,AMZN,104.23,103.47,6242
07/05/2019,MSFT,124.12,122.23,8082
04/02/2022,AAPL,84.91,85.95,1921
29/11/2018,FB,125.23,126.65,8521
28/10/2019,FB,109.21,105.58,7331
24/01/2022,MSFT,92.28,90.24,2326
26/03/2021,GOOG,153.61,153.49,1672
26/12/2019,AMZN,94.83,93.57,3529
23/04/2020,AMZN,95.1,96.2599999999999,1767
28/05/2021,AAPL,115.08,113.74,3992
28/01/2020,AAPL,80.88,84.49,2347
07/09/2021,GOOG,80.67,83.04,6615
08/09/2022,MSFT,76.16,74.39,3912
25/02/2020,AAPL,90.5,91.28,6373
19/04/2022,FB,100.84,101.87,9356
12/05/2018,AMZN,105.57,102.389999999999,9305
30/05/2019,FB,71.91,73.35,7246
29/01/2020,FB,99.31,97.94,1145
11/05/2020,AAPL,147.06,147.29,2236
13/06/2019,MSFT,106.39,104.83,6648
20/02/2018,FB,76.05,77.28,6630
16/09/2022,MSFT,122.48,118.53,5572
26/05/2021,AMZN,99.66,96.7,4603
23/01/2021,FB,100.6,103.36,8288
31/05/2019,AMZN,97.91,95.4299999999999,4335
28/11/2022,MSFT,57.37,55.69,3185
07/03/2019,GOOG,145.6,145.239999999999,2825
27/09/2018,FB,69.18,67.21,4032
15/01/2020,MSFT,89.26,92.15,7226
12/05/2019,FB,86.14,83.85,1283
10/09/2022,AAPL,102.17,101.4,6159
22/12/2021,FB,113.05,112.78,7978
03/10/2018,AMZN,103.97,104.27,1178
04/12/2022,FB,125.06,125.88,9886
25/02/2020,MSFT,95.34,99.06,4755
28/04/2018,AMZN,79.93,80.55,2187
01/05/2022,GOOG,67.67,69.47,1121
23/10/2021,MSFT,89.53,87.06,5314
18/03/2022,GOOG,62.43,60.92,1210
05/11/2018,AAPL,75.85,77.3399999999999,8380
21/03/2019,GOOG,97.47,97.99,9156
17/09/2019,AAPL,118.18,117.76,8121
25/08/2018,GOOG,103.87,104.64,1492
14/10/2022,AAPL,129.31,131.85,1596
16/12/2022,AAPL,67.2,66.5,2726
15/01/2020,MSFT,101.53,100.55,2005
24/07/2022,AMZN,90.03,87.78,7501
28/07/2019,AMZN,111.81,113.74,2107
13/12/2019,GOOG,119.45,119.53,1663
31/07/2022,MSFT,87.55,86.63,5128
17/08/2022,GOOG,87.95,88.39,4064
21/05/2019,GOOG,122.06,122.01,5069
06/10/2019,AAPL,76.84,77.61,8857
07/07/2021,AAPL,112.74,114.809999999999,7018
06/10/2020,AAPL,89.18,91.05,8857
14/05/2022,GOOG,121.24,121.49,4511
14/07/2019,AAPL,150.89,149.29,6633
07/05/2021,AMZN,94.15,95.67,7903
09/06/2020,MSFT,128.94,127.39,3659
21/12/2020,FB,105.87,104.46,8549
08/11/2021,AMZN,122.79,123.29,6347
13/06/2018,GOOG,89.08,88.05,3108
12/07/2018,AMZN,117.46,116.699999999999,9124
07/06/2022,GOOG,108.22,106.74,4115
16/07/2019,FB,82.92,81.77,3701
15/12/2022,AMZN,81.43,79.23,2750
12/09/2021,AMZN,118.63,118.88,6118
08/09/2021,FB,128.43,124.25,2396
10/06/2018,AAPL,111.16,107.66,4067
12/03/2021,FB,104.99,101.339999999999,8358
03/06/2022,FB,103.31,104.63,8458
22/12/2020,FB,86.81,85.93,2367
03/08/2022,FB,96.98,95.68,1616
25/09/2020,FB,102.62,101.79,7558
16/04/2020,MSFT,75.62,75.53,7169
28/06/2021,AMZN,87.88,92.07,8266
29/01/2019,FB,120.69,125.36,2632
19/07/2018,GOOG,66.23,65.09,9601
09/06/2020,FB,88.44,88.05,4578
24/12/2018,FB,123.17,121,6406
23/12/2018,GOOG,127.34,126.66,5939
13/05/2022,AAPL,97.01,93.56,9068
13/01/2022,MSFT,98.92,99.6,1289
17/10/2019,GOOG,78.96,79.9199999999999,8291
05/08/2021,MSFT,96.14,99.82,4560
06/05/2019,AMZN,100.2,97.63,7616
04/03/2020,MSFT,94.16,93.7899999999999,4076
29/06/2022,AMZN,86.65,86.24,1609
04/08/2021,MSFT,107.9,107.07,6034
26/04/2019,FB,130.12,129.62,8150
09/02/2021,FB,78.02,74.22,8997
28/11/2022,GOOG,104.4,104.74,6287
12/10/2021,FB,97.43,99.68,2707
19/10/2018,MSFT,124.24,128.17,8837
23/06/2020,AAPL,88.24,85.39,9720
04/11/2019,AMZN,116.31,115.19,2157
11/07/2018,MSFT,71.55,71.1499999999999,1646
10/09/2020,AMZN,81.42,79.68,9343
30/03/2020,AAPL,127.29,127.87,1227
28/11/2019,FB,82.31,83.04,3558
02/02/2018,AAPL,62.44,63.39,5223
14/10/2018,MSFT,68.56,67.11,8981
22/07/2019,AAPL,123.25,120.77,8016
26/01/2021,GOOG,85.28,87.07,2620
11/06/2020,AMZN,93.75,90.05,7510
06/05/2020,AMZN,70.68,69.72,8643
09/07/2018,MSFT,85.21,82.1999999999999,8183
28/10/2021,AAPL,84.53,81.5,3549
23/06/2021,GOOG,112.16,110.479999999999,1128
20/04/2021,GOOG,96.64,92.77,9984
11/11/2019,AAPL,76.83,79.35,3702
23/05/2022,AMZN,101.06,102.44,4864
27/01/2022,AMZN,100.67,101.5,5253
08/02/2021,FB,100.35,102.789999999999,2282
29/08/2022,MSFT,94.17,92.75,5472
12/12/2018,MSFT,92.75,91.62,6635
09/07/2019,AMZN,55.47,55.79,5712
12/03/2020,GOOG,66.23,67.28,3736
09/08/2022,AAPL,84.81,87.95,6834
11/01/2018,MSFT,100.23,101.64,6910
31/08/2021,GOOG,100.57,102.979999999999,3090
11/01/2022,MSFT,112.19,112.71,6212
24/11/2021,AAPL,80.57,79.0399999999999,7071
25/04/2021,AMZN,85.45,85.78,3080
06/02/2019,AAPL,105.91,103.32,6205
04/09/2018,GOOG,86.22,89.7,2718
15/08/2022,AMZN,88.23,87.16,7682
06/12/2020,AAPL,142.26,141.359999999999,5217
16/11/2018,MSFT,69.27,69.28,1830
15/01/2021,GOOG,112.01,113.52,2734
01/11/2019,AMZN,70.51,68.99,1951
27/12/2018,AMZN,95.54,96.53,5947
09/11/2021,AMZN,147.8,144.26,7302
06/09/2019,GOOG,116.9,115.38,1180
05/08/2022,FB,84.71,85.0599999999999,5809
22/08/2022,FB,153.16,152.91,2889
16/10/2018,FB,101.25,100.23,4389
14/03/2019,FB,73.13,73.89,1977
18/09/2018,GOOG,93.13,95.42,1197
26/11/2022,AAPL,106.5,105.51,1180
11/04/2020,MSFT,137.27,138.69,4337
14/04/2022,MSFT,90.64,91.11,3257
27/09/2022,GOOG,113.12,112.23,2863
04/05/2019,AMZN,117.23,121.15,3163
23/07/2018,AMZN,101.15,101.54,8695
16/01/2018,AMZN,112.15,116.02,1584
22/05/2019,AMZN,55.45,58.24,9163
11/11/2018,AAPL,72.08,70.66,8703
23/04/2021,FB,121.11,123.86,7575
24/07/2021,AMZN,87.62,85.31,7616
18/02/2022,AAPL,83.4,85.52,2193
17/02/2020,GOOG,111.57,111.979999999999,9268
09/01/2020,AMZN,100.71,99.97,6840
27/11/2022,MSFT,83.72,86.1,4655
12/04/2020,GOOG,103.71,101.789999999999,3409
22/05/2018,AAPL,135.4,134.62,7866
07/04/2019,MSFT,121.25,121.86,5246
16/03/2022,AMZN,115.08,114.039999999999,8411
26/09/2020,FB,85.37,85.57,8625
19/10/2021,AAPL,88.51,88.05,7060
17/10/2020,FB,58.01,55.46,3193
13/01/2018,AMZN,118.06,117.13,9639
11/07/2020,FB,63.25,64.99,8005
22/11/2019,FB,80.29,79.88,3066
24/08/2020,AMZN,94.46,95.2899999999999,5410
19/08/2022,AAPL,122.91,121.82,3837
22/11/2022,FB,99.29,101.13,9646
16/06/2018,GOOG,98.55,94.12,3906
27/09/2020,MSFT,126.72,126.27,8271
18/04/2021,AMZN,97.78,103.09,9670
12/08/2022,AMZN,96.56,101.04,1864
08/05/2020,FB,49.41,49.04,4519
16/05/2020,FB,96.27,95.97,4274
23/08/2021,AAPL,122.62,122.59,1827
07/11/2022,FB,105.38,103.82,4930
08/01/2018,GOOG,68.25,68.14,8797
14/10/2020,AMZN,136.62,134.34,5266
06/12/2022,GOOG,93.66,93.19,8305
12/07/2021,FB,129,126.66,7449
05/11/2021,AAPL,160.25,158.76,8248
28/08/2018,FB,102.5,100.13,2831
10/10/2018,MSFT,106.94,112.27,1956
11/12/2020,AAPL,110.72,110.94,5245
05/02/2020,FB,80.27,80.69,7883
01/02/2022,FB,108.46,106.86,2756
19/09/2018,AAPL,92.05,94.64,2537
20/12/2020,FB,90.37,90.01,5419
17/05/2018,AMZN,97.64,96.58,4789
13/03/2019,FB,114.05,111.14,7879
05/09/2018,FB,94.15,97.53,9866
12/07/2018,FB,92.09,92.6,5324
03/10/2020,GOOG,126.37,121.89,4896
24/08/2022,GOOG,67.67,69.98,6869
20/01/2019,MSFT,111.48,110.21,9842
14/04/2021,AAPL,115.33,115.76,6785
25/07/2019,AMZN,77.14,76.73,5676
23/09/2020,FB,100.45,101.96,1538
12/06/2021,MSFT,101.42,101.86,9140
13/01/2018,GOOG,110.39,110.99,1146
06/04/2021,AMZN,122.23,119.11,6962
28/04/2019,AMZN,105.99,105.259999999999,6459
17/01/2021,FB,118.97,119.21,6640
29/04/2020,FB,103.79,105.39,9974
07/03/2021,FB,96.24,95.9299999999999,5333
11/02/2021,GOOG,97.24,96.1,3244
18/08/2022,FB,97.7,93.65,2041
17/06/2021,MSFT,115.21,116.11,6106
11/08/2022,AAPL,101.56,103.39,5040
23/03/2019,AAPL,115.43,116.31,4738
05/01/2018,AMZN,63.41,63.9499999999999,7719
02/08/2021,MSFT,102.62,105.02,7432
12/04/2022,MSFT,93.77,94.46,7659
28/06/2021,GOOG,106.35,107.179999999999,7389
14/02/2018,MSFT,133.37,136.51,2828
18/12/2019,FB,85.19,84.25,4120
20/03/2019,FB,107.46,109.96,4592
03/12/2022,FB,105.2,103.46,9174
